id calibrated_magnitude calibrated_error magnitude_rms_error x y alpha_j2000 delta_j2000 fwhm_world flags magnitude observation_id filter original_filter date user_id device_id target fits_id
66710549 15.9598 0.0996564924716949 0.0248000007122755 618.758117675781 1180.09460449219 312.948281 44.419121 0.0006430114 0.0 15.7906 5638 V V 2458339.48570494 41 51 "[118] IC5070_incl_201_V2492Cyg" 5511
77324129 15.9584 0.119743727147579 0.00800000037997961 170.803894042969 594.109313964844 312.948861 44.419123 0.001607 3.0 13.4721 5824 V GREEN 2458340.65716435 13 16 "[118] IC5070_incl_201_V2492Cyg" 5577
84451138 15.4714 0.0599730759859085 0.012699999846518 2636.0478515625 2201.66186523438 312.94864 44.419124 0.00137621 3.0 14.9917 8705 R Red 2458460.22449797 7 2 "[118] IC5070_incl_201_V2492Cyg" 8526
68836660 17.8585 0.122957445681095 0.0866999998688698 615.809692382812 1185.3095703125 312.947715 44.419125 0.001219321 0.0 17.2793 6470 B B 2458348.48269269 41 51 "[118] IC5070_incl_201_V2492Cyg" 6189
104614451 16.3489 0.0 0.0384999997913837 1497.48083496094 1350.00891113281 312.948241 44.419125 0.004996486 515.0 15.6521 11678 B TB 2458599.57979 64 97 "[118] IC5070_incl_201_V2492Cyg" 11532
65162817 15.6233 0.125394642353058 0.0839999988675117 433.359588623047 630.877014160156 312.947568 44.419127 0.001972874 1.0 14.1957 5070 V -V- 2458335.33077066 33 56 "[118] IC5070_incl_201_V2492Cyg" 4839
175322082 15.8718 0.130120679736137 0.0368999987840652 2494.58251953125 2136.8447265625 312.94848 44.419128 0.001514565 3.0 26.3969 29557 V Green 2458989.45902778 58 144 "[118] IC5070_incl_201_V2492Cyg" 29691
19997141 14.8266 0.0418004579842091 0.00730000017210841 2652.0234375 2266.63452148438 312.948387 44.419129 0.0009546012 3.0 15.1066 1405 I I-Band 2457721.23255642 7 2 "[118] IC5070_incl_201_V2492Cyg" 1303
67914383 16.2823 0.230778858065605 0.060699999332428 402.206085205078 610.500610351562 312.947801 44.419129 0.00128248 0.0 15.1393 6210 V -SG- 2458358.48464845 33 56 "[118] IC5070_incl_201_V2492Cyg" 5905
66464033 14.5760 0.0410753153264523 0.0143999997526407 2678.38256835938 2235.11840820312 312.948592 44.419131 0.001417544 3.0 15.5870 5597 I I-Band 2458346.61315741 7 2 "[118] IC5070_incl_201_V2492Cyg" 5450
